P00734	[1, 1, 1]
P00533	[1, 1, 1, 1, 1, 1, 1]
O75015	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P02745	[1, 1]
P02746	[1, 1]
P02747	[1, 1]
P08637	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P12314	[1, 1, 1, 1, 1, 1, 1, 1, 1]
P12318	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P01589	[1, 1, 1, 1]
P14784	[1, 1, 1, 1, 1]
P31785	[1, 1, 1, 1, 1, 1, 1]
P01375	[1, 1, 1, 1, 1, 1, 1]
P31994	[1, 1, 1, 1, 1, 1, 1, 1, 1]
P31995	[1, 1, 1, 1, 1, 1, 1, 1, 1]
P01374	[1, 1, 1, 1, 1, 1]
P30968	[1, 1, 1]
P48551	[1, 1, 1, 1, 1, 1]
P17181	[1, 1, 1, 1, 1, 1, 1]
P00747	[1, 1]
P02671	[1, 1]
Q03405	[1, 1, 1, 1, 1]
P05121	[1, 1, 1, 1, 1, 1]
Q02643	[1, 1, 1, 1, 1]
P19235	[1, 1]
P05120	[1, 1, 1, 1, 1, 1, 1, 1]
P05154	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P98164	[1, 1, 1, 1, 1]
Q9Y5Y6	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P14543	[1, 1, 1, 1]
P22888	[1, 1, 1, 1, 1, 1, 1, 1]
P30988	[1, 1]
Q99062	[1, 1, 1]
P15509	[1, 1, 1, 1, 1]
P26951	[1, 1, 1]
P32927	[1, 1, 1, 1, 1]
P34741	[1, 1, 1, 1, 1, 1]
P13727	[1, 1, 1, 1]
P16473	[1, 1, 1, 1]
P00742	[1, 1, 1, 1]
P00740	[1, 1, 1, 1, 1]
P04275	[1, 1, 1]
O14832	[1, 1, 1, 1, 1, 1]
P07307	[1, 1, 1, 1, 1, 1]
P11021	[1, 1, 1, 1, 1, 1, 1]
P27797	[1, 1, 1, 1, 1, 1, 1, 1]
P27824	[1, 1, 1, 1]
P49257	[1, 1, 1, 1, 1, 1, 1]
Q07954	[1, 1, 1, 1, 1, 1, 1]
Q8NI22	[1, 1, 1]
P14778	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Q92637	[1, 1, 1, 1, 1, 1]
P01024	[1, 1, 1]
P0C0L4	[1, 1, 1, 1, 1]
P0C0L5	[1, 1, 1, 1, 1]
P01031	[1, 1, 1]
P06213	[1, 1, 1]
P08069	[1, 1, 1, 1]
P16870	[1, 1, 1, 1, 1, 1, 1]
P48745	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Q16270	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P05452	[1, 1, 1, 1, 1]
P05787	[1, 1, 1, 1, 1, 1, 1]
P07355	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
P23945	[1, 1, 1, 1]
P15260	[1, 1, 1]
P38484	[1, 1, 1, 1, 1, 1]
