C0000005	[1, 1]
C0000103	[1, 1, 1, 1, 1]
C0000176	[1, 1, 1]
C0000194	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0000232	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0000248	[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]
C0000287	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0000368	[1, 1, 1, 1, 1, 1, 1]
C0000665	[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
C0000666	[1]
C0000954	[1]
C0000983	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]
C0000987	[1, 1]
C0001017	[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]
C0001185	[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]
C0001187	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
C0001204	[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]
C0001595	[1, 1, 1, 1]
C0001730	[1, 0, 1, 1, 1, 1, 1]
C0001771	[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]
C0001933	[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]
C0002244	[1, 1]
C0002308	[1, 1]
C0002406	[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]
C0002485	[1, 1, 1]
C0002496	[0, 0, 1, 0, 0, 0, 0]
C0002503	[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
C0002558	[1, 1, 1]
C0002560	[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]
C0002578	[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]
C0002593	[1, 0, 0, 1]
C0002613	[1, 1, 1]
C0002620	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]
C0002676	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0002677	[1, 1, 1, 1]
C0002696	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0002710	[1, 0, 1, 1, 1]
C0003162	[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
C0003817	[1, 1]
C0004334	[1, 1, 1, 1, 1]
C0004338	[1, 1]
C0004524	[1, 1]
C0004754	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]
C0005023	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
C0005076	[1, 1]
C0005091	[1, 1, 1, 1, 1, 1, 1, 1]
C0005092	[1, 1, 1, 1, 1, 1, 1, 1]
C0005104	[1, 1, 1]
C0005429	[1]
C0005430	[1]
C0005432	[1]
C0005436	[1]
C0005449	[1]
C0005667	[1, 1, 1, 1, 1]
C0006032	[1, 1, 1, 1, 1]
C0006215	[1, 1, 1, 1, 1, 1]
C0006216	[1, 1, 1, 1, 1]
C0006239	[1, 1, 0, 1, 1, 1]
C0006247	[1, 1, 1, 1, 1, 1, 1]
C0006251	[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]
C0006312	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]
C0006353	[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]
C0006528	[1, 1, 1]
C0006617	[1, 0, 1]
C0006692	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
C0006703	[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]
C0006714	[1, 1]
C0006926	[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
C0006991	[1, 1]
C0007010	[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]
C0007250	[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]
C0007512	[1, 1]
C0007631	[1, 0]
C0007888	[0, 0, 1, 0, 1]
C0007974	[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]
C0008238	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]
C0008247	[1]
C0008248	[1]
C0008577	[1, 1, 1]
C0008583	[1, 1, 0, 1, 1]
C0008584	[1, 1, 1, 1]
C0008589	[0, 1, 0]
C0008599	[1, 1]
C0008762	[1, 1]
C0008996	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]
C0009185	[0, 0, 0, 1, 1, 0, 0, 0]
C0009742	[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]
C0009801	[1, 1, 1]
C0009924	[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]
C0009979	[0, 1, 1, 1]
C0010192	[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]
C0010360	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0010454	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]
C0010460	[1, 1, 1, 1]
C0010467	[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]
C0010511	[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]
C0010558	[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]
C0010573	[0, 1, 1, 1, 0]
C0010574	[0, 1, 1]
C0010974	[1, 1, 1, 1]
C0011051	[1, 1, 1, 1]
C0011145	[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]
C0011148	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]
C0011182	[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
C0011953	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
C0012004	[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
C0012005	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1]
C0012007	[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
C0012018	[1, 0, 0, 0, 0, 1, 0, 1, 1]
C0012095	[1, 1]
C0012124	[1, 1, 1]
C0012256	[1, 1, 1, 1]
C0012398	[1, 1, 1, 1, 1, 1, 1]
C0012402	[1, 1, 1, 1, 1, 1]
C0012426	[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]
C0012456	[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]
C0012463	[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]
C0012531	[1, 1, 1, 1, 1, 1]
C0012533	[1, 1, 1, 1, 1]
C0012584	[1]
C0012753	[1, 1]
C0012783	[1, 1, 1, 0, 0, 1, 0, 0, 0]
C0012784	[0, 0, 1, 0, 0, 0, 1]
C0012786	[1, 1, 1]
C0012788	[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]
C0012790	[1, 1, 1, 1]
C0012893	[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]
C0012894	[1, 1, 1, 1, 1, 1]
C0012895	[1, 1, 0, 1, 1, 1]
C0013254	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
C0013343	[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]
C0013714	[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]
C0014129	[1]
C0014163	[1]
C0014444	[1, 1, 1, 1, 1, 1]
C0014639	[1, 1]
C0014824	[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
C0014839	[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]
C0014991	[1, 1]
C0015018	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]
C0015051	[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]
C0015073	[1, 1, 1, 1, 1, 1, 1]
C0015082	[1, 0, 0, 0, 0, 1, 1, 1, 1]
C0015101	[1, 1, 1, 1, 0]
C0015205	[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]
C0015874	[1, 1]
C0015893	[1, 1]
C0016071	[1, 1, 1]
